symboling,normalized_losses,wheel_base,length,width,height,curb_weight,engine_size,bore,stroke,compression_ratio,horsepower,peak_rpm,city_mpg,highway_mpg,price
0.9701682688751667,94.37977652858993,94.97196930760214,166.53368699454256,65.4236879492012,50.015198859949315,2177.5715421487757,104.28122910180798,3.4503480810329594,3.784222674881284,9.529580701325482,75.63128736512257,5062.244442937148,29.112744524137366,34.21141770713753,4631.590329403145
1.1832338082445677,125.71881352480575,102.30611614418912,184.65291205860237,67.7619025814075,52.145872495891886,3349.4076691963123,200.02093837822284,3.6680153775648527,2.990822374964769,10.75486795605325,199.2967450483069,4950.274500406053,15.09599687116059,19.11871024227105,27234.80288187677
-1.2018058255011672,122.48430324088204,104.35421795797794,187.56944364995184,68.00066992750422,56.41690054810778,2908.9314202875203,145.58149745175749,3.277835949706872,2.6027153569229493,9.704534320255917,135.03169241726943,4767.128506461401,19.71720434876513,27.244026423766247,24265.15813322304
0.2222104240065762,139.6331762747822,98.47189536481521,186.1614902101916,68.22870856495724,52.27241655310583,2816.582367373074,159.31635419234718,3.1976554553825487,3.647596672067107,8.028724185080991,144.51524179577993,5203.93876505011,17.124056258955136,23.38911328896447,17031.648110142054
-0.4183930885720669,96.10503500097583,98.15072102887015,167.6034099372859,62.79803146542636,57.05889506958119,1785.6575107095314,53.687357814717444,3.3559313072606027,2.769556938220865,10.115438849209164,17.929127497223135,4699.974508267978,34.4506315481643,39.39951594737376,-769.4274635524289
2.153671237206721,133.40627612630186,98.78626477619244,182.53936100606444,65.93776497539588,55.68506479675272,2650.228518434489,141.9394864811611,3.447196576677819,3.6518686563769376,7.413734925714827,120.09721792794812,5287.673814630688,17.2851552433995,24.74836281442505,14730.74543898844
1.5646999760524167,125.8735001478683,94.54375161840254,167.89992873289773,65.5160838483761,53.908287376270785,2254.1704167044873,104.28880678891055,2.731353622331414,3.241322948792527,8.448079715235483,100.84536492617183,6040.139583049962,22.610327718465513,26.56670978512975,14708.923692991051
0.6681220488793231,91.50452885867914,92.9211894663865,151.88681022525745,62.95567768472692,52.575959312723604,1843.921125793694,101.36553328726097,3.1826394242434213,3.1832493273898015,7.352965445129621,64.53745531938173,4997.970827782634,35.80885393142351,42.07419140389399,4085.31323664742
1.4261311059369843,116.35374619278207,96.00798558861347,160.9117509704044,64.59332257727303,55.00443250896869,1883.8702918611093,98.99080406116451,2.7943195613115606,3.2756200930090937,11.585114208862493,77.07098155982601,5811.135615966117,39.138186747264335,43.529190995446555,14189.51963535262
-0.25223354455430413,105.54382262780031,95.99848691359557,169.07394601044976,64.38652232053451,53.59638857341184,2096.764485311959,93.70828545151657,3.3153496659064423,3.153496382791248,6.661447084084362,70.65542580017582,5469.4728042056695,30.101318969386114,36.72824069276108,2681.3426027028254
-0.13220049560679215,95.85212707584776,99.68563408726686,171.04021342952177,64.95803293695015,51.80124396744041,2547.487379502008,122.90190562631462,3.56663091216559,2.9634568559291936,12.682474416247743,95.04302022515576,5099.12607716025,27.37232051057402,31.66410666803874,11533.967617671557
2.8357340556689383,162.08172499228948,102.76797880649382,194.7542215684192,67.9045581595133,53.84830323733646,3676.7426467204305,206.21640520819108,3.521161788863508,3.088030624927936,9.92423046622639,180.56885399768862,4829.594175884269,8.356959391550486,11.101632153624024,35075.24771993686
-0.17469455120012878,107.34470133337165,99.47951803601919,180.05473944390255,66.18132411313022,51.647239789365514,2826.546544454834,133.86308011256787,3.2723032130831133,3.2647950821573737,10.289611788421508,110.44800871079265,4792.47612603225,24.032552385667056,26.516927828572555,13644.905326812443
0.09915622573713623,74.63750812165719,109.50996618684076,182.86503347705266,67.31394589521045,58.78893009569784,2529.278020441482,94.09956535224889,3.2152103574575723,2.6337715999582554,12.436156181130137,39.119449230672075,5634.065580800139,27.457603437661177,30.619575409043712,10510.829005321059
-0.20633079292838186,103.23663798662261,101.40043850866135,175.61828057478508,67.83416770933128,57.048476545409436,2662.52153344017,121.79608288229537,3.2711868985629122,3.293305058504639,10.992053113262166,114.42264689115629,4797.566975617897,26.980351709274913,34.03988535967453,14044.840476863392
0.8541175370224607,107.50265829937419,97.3434052625225,175.095267370335,66.42308394667235,54.726878233932894,2376.5186226600636,109.6147985316648,3.1619345894321316,3.4068579986426943,8.981723563458086,109.0878660207433,5410.006677224037,24.20215887676457,29.91669416686901,12187.42864195531
3.0,129.70212910687707,88.9886164115912,163.9418417427654,64.06778340118223,51.720548344531345,1915.5027996985264,76.44855910023219,3.5356285073448803,3.0018739936907153,8.08437259134911,104.33666352008885,4969.106642488451,26.93058594482808,35.00133218353944,4629.268425393049
-1.2922014991656878,134.1386468196289,104.23065256276043,179.65067769049043,69.04138600195787,51.748368667842904,3051.749755584095,151.75955933280477,3.61117674938374,3.459601930457458,8.538467540985812,137.52705595984648,5130.76683410398,23.56649557673424,28.28238682217479,14948.947812827724
-0.6930289439106704,49.48747633184911,95.80860113531536,162.28037687983434,63.382678350277224,54.667763336118306,1965.8895146916866,82.23608176724089,3.2033456189796197,3.0774103460099504,10.549183272740063,41.75173363892917,4731.332320865929,32.12013665844098,36.53450696761574,1355.1932338139104
1.8878969313981244,149.15316241899518,101.16338423548365,173.24060763029732,67.41486074882835,54.71460078424211,2431.001260849048,109.00596510884306,3.6731650114651027,3.44813635416934,8.208266800849406,84.07260981008405,4728.585782609774,26.690004009486312,30.44810321270433,7257.400082267993
0.1320880311285223,147.74834658467796,95.80517270502219,162.9068881103014,64.1931395672437,51.54699207734121,2180.0342414923025,115.64054886449732,3.462386478958096,2.973656295954865,6.198545677427778,83.86908471936421,4841.184803681306,28.434266301483245,34.8575630455942,8907.755445421142
1.4446331478985002,105.61681216157511,91.36040830636883,154.27708582506563,62.41438661550125,53.63828914987395,1723.396547874026,93.16445478156939,3.090583248841608,3.2394203770297163,9.148750363398124,64.36560797977302,5570.356924050134,30.851338437400667,36.91711746181672,3937.8396018297517
-0.1819263815466412,71.01258973809126,105.30534845988007,184.0860228174393,67.570941240114,55.931913148728434,2725.8015492796294,121.7154762603326,3.7218050605649187,3.0133935409826544,10.583203691258152,100.51828528477894,5287.018351548482,21.632085897988453,26.7608387231342,12043.328941514776
0.7154176439618336,126.05441756954869,103.16221959671357,185.97772198984876,66.86192222213994,54.41709598226499,3280.8824558338106,213.66535586625014,3.6016758303313776,3.270956395950181,10.750204672451355,166.53441293296797,5247.503821265938,19.929383827194947,24.80501330978283,28408.065903400515
-1.0310419440319825,60.19037574155179,105.99695155459969,186.58887786554538,69.40433927055854,56.541462317176624,2908.764712180397,166.18341832869447,3.906239067508814,3.302256684957609,10.53690787364084,108.32903875335957,5206.836976409968,25.209807949570568,27.657877433302197,25292.014621613896
1.354687420808819,85.89061988348234,92.46916663154782,162.73137260170412,62.47934036126879,52.15329766639752,1741.5119230618739,84.9493249439891,3.000956983386822,3.5740182142767893,8.807213610242233,58.18673481796803,5133.4389976564735,30.960744397459447,36.213557103285886,665.9352867117086
0.7121242384317741,91.26041084398409,100.11272591300408,175.56668985718207,66.97343584464494,51.7158732014206,2492.2216975570022,121.59308192915813,3.3917298201386816,3.668833893001647,9.243110865459311,105.98254181137887,5066.752818992987,23.053593337122138,26.82227081630147,14308.22499915984
1.8818831133138367,113.9644898367046,94.52606192665823,161.85066153154133,63.238309060501436,54.915439705384536,1764.4257947510366,71.04324546481756,3.0745474436850118,3.085452357386216,7.199738505860163,40.3294776113867,4928.6874582235705,31.07860505440874,36.6077060043554,8135.067626241793
1.4655219350463122,117.22112319587127,89.592938561128,157.3270856285817,62.3429758063243,52.101776578763946,2008.1153976890218,82.97165007646977,3.028273713906447,3.234403302217081,13.276986350327109,47.49341177572468,5110.708177432339,34.779301606055434,40.32186645907911,5362.096925408956
-1.222612373855819,104.72093040044761,113.66382863564856,198.5454118821245,69.58188523526228,57.12374545967562,3070.5765181702154,164.57192530943774,3.677097106080748,3.2412842872010335,8.694086941860629,120.77636654325588,5063.578902936424,21.529075445342638,24.82525417550037,21419.20547905851
0.5059504068551046,101.03567013034277,96.67830282612086,169.2625147939913,67.13560494274195,49.20808269264989,2593.059170015085,142.50387363395768,3.215634573876075,3.099119070128873,12.387761392009116,124.24152856300822,4777.512582522846,27.13733657270538,31.431939836648958,22020.998201446127
1.299036636951489,122.1082706448555,92.99688909596513,174.33968919185818,65.22629585116326,52.99339321027371,2398.348793564439,94.79277489585309,3.315097677393958,3.533793665676126,15.98662590377722,68.40752985941954,4867.440944291232,29.743689774495465,35.92155361688706,5245.385496294793
-0.3860831256642755,82.66656212375001,102.12057315521544,175.6298278076438,65.920397487362,55.5294263701413,2441.731020355377,116.92128047758553,3.329488228064359,3.2762215522271383,10.460680930576416,86.35723475385237,4808.956207439805,28.64969922180408,33.942109257969946,11855.313599793833
0.620328540672423,108.45974578230881,109.28986258707491,195.09484115651102,68.97282209886471,58.35197394512606,3120.938481038308,154.23380131623122,3.5256599252857357,3.7076829644370504,9.71213038524461,106.66175400190902,5245.712561074716,18.064657615483068,22.39124359215037,15941.59786433296
1.233688824016233,112.77946143579227,90.14769829264928,155.30691196224717,61.9750514735928,51.213498178415065,2159.9793086635686,121.20602679567479,3.2977330350981875,3.4371491919726647,7.085552532964633,179.26299949564475,6884.5815984833935,23.534018627612824,32.38031691853914,13613.740541218573
1.0239187831542793,91.19062305292508,93.70871876466106,158.8047807638808,64.99377364269172,53.9967544663294,2488.0227899659617,107.7715763804013,2.898381188104587,3.7517712390353646,12.634053697681793,98.45579741919708,5250.900161119177,30.756597575041447,37.678750956692674,10769.173619444275
3.0,150.0372215928786,92.32978339348101,160.93350139014797,63.360167445878,49.55120737205773,2279.300438872145,156.6068165944541,3.3281263490510726,3.256739380170671,7.088880048564054,114.50805508205062,4974.166446426281,28.8309868207638,34.66922768032827,12831.593378614376
1.0480757592182393,99.73973662163863,92.52951081360085,166.43330252398707,65.2766173917481,53.36558714850264,2003.4019054620467,133.84474759198991,3.2157007632475114,3.3039924228734088,7.820183024754189,101.50483868774901,5570.144194639293,28.33438943591105,37.4070426786868,11559.760801553759
0.8942630745943196,113.13838939621371,103.41111687697914,185.20295664231264,66.97622608055765,55.50361255437604,2742.447901712288,149.361634979697,3.831934496386415,3.091713926010659,7.617688776098506,104.8230130331092,4908.750599480192,18.705766489376074,25.699689833978265,14684.818674388807
-0.245167915829814,91.55929022214555,94.7045656345573,159.26543667443627,62.9888233828374,52.849794150296034,1726.9636013780955,74.64079828732918,2.8378804374733333,3.399761993807524,10.560645606914933,57.92166705868068,5014.1225489212875,34.931646205864666,40.19520480967343,1862.0416339110943
1.4888229083242903,114.41114798748539,97.59613118444261,171.36658053690036,63.38260294443795,53.6092478722952,2176.5018285172923,79.20647256904662,3.4230140340895243,3.198917138088022,13.107860632186444,53.59581254655418,4365.451847791265,29.736936324273906,36.685168622707586,2346.3550024308224
1.8957513144410925,124.92840290261151,92.58881293686696,161.84290072235146,62.243080749999464,51.3683821834101,2332.776478700198,134.6439942781111,3.2112741776523626,3.402645318795782,6.779301304597874,102.24542146897994,4786.854832078136,25.272473713847635,28.40500448277939,12688.04983393224
0.13050191134809985,106.99780079272077,96.7195908015482,158.37069626392702,63.12666058839065,52.65066091391821,1707.5129455312472,75.0998152246064,3.0882789190376854,3.080791230669313,19.110194297745416,7.2542165079242125,3754.737283219577,44.1952770382815,48.52745482384864,2298.373054271866
-1.8446321050761183,48.839067534121455,104.44627963900496,175.45807686186066,64.8715177987424,58.081617314041594,2490.4682888504854,82.74603624505494,3.3711718938804576,2.9880814309305306,9.70509167865614,51.930741751731325,5283.812065458631,26.438875493758562,30.01578571407191,6563.487587121732
0.30984818395872443,144.00498866569544,102.7040684702207,190.2413804592847,68.33999606785983,51.486775975119336,3393.5310624856866,179.2168049300394,3.662887490568852,3.7335510318144993,7.73225553696072,187.94078530517183,4942.923223872387,9.907849701556206,14.937645061138964,19586.61344987434
2.5375781213295188,150.2512564845739,90.60567413068983,154.3957021008685,63.08071831501201,52.44182317676098,1886.0087324423841,93.48455369718384,2.9487395635595615,2.8603548985292906,8.189313815385068,81.70292074050559,5716.651358785663,28.11760975942605,33.490547393332264,11985.123048735262
0.9515806732087047,117.03250164680708,93.1759825630099,169.60271026350378,65.69985064201248,52.511576478131026,2332.247875185788,102.53175083791866,3.331223221802566,2.7457034714830675,6.924745494728891,97.63544860544339,5151.65236835923,26.301516626282922,31.980891631701837,10521.475071300847
-1.3208073619605356,93.2856617002168,111.2869802035097,179.95569052045636,66.575629671142,59.21931543839139,2578.590828983178,103.15941503849396,3.1529721257756256,2.653426981414567,10.226988363866914,37.81092848726534,4602.487657100056,29.880341876898203,33.82677907852393,12049.594767992457
-0.7225624549285862,76.91096896318548,94.78323008111866,166.0356795277686,65.26805922206611,53.77274926063096,2489.5405358310986,137.17822654354077,3.132984363604093,3.2646094800460563,8.959208438400065,117.96051764018489,5187.46488563342,24.595928988790373,29.11755941428573,11992.432796100844
0.6907979643748492,152.1162836359623,97.30495767374086,180.98934524730183,66.38061195390854,52.228753445218764,2693.503271952184,129.72936527449608,3.6846797162910816,2.7718468713775746,5.815447017060442,130.1817110498809,5491.645285818786,21.17420463872965,28.6472730131499,12539.286572841285
0.09945271919451049,84.32126567289033,106.76837373756447,195.9505115241407,70.71199074853278,53.72655602079589,3342.17184376593,158.00787817849866,3.2695893618414944,3.3131778172970763,10.073496710259752,138.45321914324478,5207.046481598926,13.553794137382546,20.221554299614105,18436.817934774735
1.3086638184965702,144.54329281831488,101.8599841422652,176.06868779591304,64.68205270317246,54.37246342614712,2465.887243073225,170.81277289671328,3.668015180086971,3.2867502902464345,12.069955349789632,104.9181060847921,4656.410333610393,25.88810094006194,29.383298393263075,17980.46151744804
2.2106519621026983,132.2266122474725,92.25169729970585,166.98126727547844,63.047934925996906,54.12434805767357,2436.5578875430606,123.83054418885044,3.2303598880784947,2.823931139728354,7.362164983972395,102.95874320102091,5030.210210474734,22.183188990753806,26.758568452418345,9993.353017050746
0.8383513943090533,106.20383005588478,110.69035807027728,204.88775480757204,69.1916412354567,56.1932792307137,3624.201774048738,199.56250665381916,3.778072356981021,3.343108548500668,8.342960367686441,148.83574322080898,4967.874973541853,9.075977674945609,15.970937521897545,23065.413881369997
0.6869858156350297,82.82619125306564,93.8872485894381,164.37854450065123,64.29797134739815,52.882182612602904,2391.3175044878767,120.17719392493002,3.32632269347672,2.8489481685719578,7.588704305318638,103.53833122992712,5994.787683157335,28.41788542601703,33.35589473957892,11789.775819579667
1.1686532193058659,141.6132788035155,94.9928750712134,165.64474864422223,64.89881850416025,50.76764983855592,2550.709830332086,127.23034728438851,3.28080055853989,3.2514009278980818,9.197200166440872,121.02798708479276,5106.1739055888365,27.149950973258342,32.636154706961456,14924.628377946055
1.2053370725280663,142.09012706425003,95.12703380885912,167.84689220781326,64.42424755113313,55.02897702376409,2282.74233984444,100.39443657146026,3.3328096644818177,2.7674639546032234,6.855006860357831,104.29139938497923,5730.226397535476,30.08152932291083,35.579918019868444,19893.705079609892
1.2057987888395392,111.64262599656662,90.10373765092469,158.6869127488778,62.10842863738309,53.218410291576966,2256.9010537530785,106.69686956468722,3.196777501917444,3.1549316851183633,7.91457366159306,93.77441856166055,5079.9743449923735,22.86727021835273,31.62129630348416,5657.314164853857
0.3267603808843127,88.4695521818722,100.07209672369302,171.7247943364824,65.11103388317743,57.20763676612281,2166.1771913209964,71.30730117889658,3.077640525228744,2.7435406840198504,13.870235971083343,37.009499926216975,5035.130316008413,32.67989195558781,37.67437597040667,5048.280543600715
3.0,120.37318564423474,89.64967321353919,154.686789434404,62.263435508421075,50.29344916347716,1866.4088159754108,76.91689579149454,2.8741227048430105,3.6322074969149187,10.215387134094932,53.06955638665146,4924.142243700197,31.528983947056407,39.14279741982873,-684.0967471913682
3.0,137.4369677867225,97.37594433803073,176.73984116917293,67.55729814128908,53.71408486317871,2892.2270488708123,125.71508148020285,3.593258284538308,2.991706274906354,8.408787019166459,119.229668402788,4770.0211885802655,18.935019877748392,23.806333096279406,12786.208529908048
1.5116543410963654,127.07372208257934,98.27494344569254,174.70767563999883,64.30681526459114,51.17871760065398,2753.6702944803346,126.10353329766676,3.412966666502718,3.4629498078891197,9.245654343546944,96.38627930275457,4809.974153564197,22.75958914951637,26.604276135933393,8539.65325036758
2.6305664872602326,108.66307043009849,90.49735539221103,154.56032366943583,63.94465077923583,50.07031800751955,1552.519379241083,63.662967467240136,2.8755241543085157,3.590403253021489,7.145684691396079,37.024364408426564,5747.871024894897,32.58095045612708,37.7345476374194,-2489.7922044583574
0.6743032925602774,125.34071999530887,104.56234479882272,180.9419373317548,65.92141888993649,57.053533114718014,2454.6643596842996,90.7288004848693,3.3474690342432827,3.5578488310746716,16.681195867935024,54.503405523271695,4503.9161253644725,33.259644081610816,39.343747035238735,7106.56384679152
3.0,133.0319119779565,96.4167816510933,176.36114242399097,66.34193509625105,52.60808388323079,2739.119942448982,128.3756474784054,2.99986375686605,3.524732117072345,8.54770877154418,99.2983255401932,5212.316345233105,20.71550402461625,27.65832300559206,11101.51819236719
1.9619592510660038,121.0662226170539,92.00329617893972,161.4859755350111,65.65694260611842,53.50374786716422,2276.7972410295447,126.72195569157485,3.5281193385751597,2.770653560281633,7.44306709293872,138.2616522056098,5658.59757968964,23.775165661757466,29.672968580138416,12786.718445811948
1.7370383150547202,99.82122934682309,92.56575579651263,156.21480335199715,62.93048995140218,51.072045845230264,1781.3832626407998,64.97654730920729,2.9616740835256934,3.103285316044994,12.894938554816473,22.39868241753672,4209.803816132119,37.87423880001384,42.65874643708233,-2721.325821516204
3.0,175.89235361668887,86.75819397113194,148.80926549675078,62.013326560911466,51.07505223472496,1511.451476563703,69.56671753006214,3.2589266701681554,2.7450626983545954,7.284955402836422,57.4195184497182,5104.852256335088,31.365619285151887,38.16623499742496,-1191.0633547003508
-0.8910529609971815,73.58747858758989,105.9120007202357,190.06546737741576,67.59322502750764,57.673472045423296,3176.507653199304,144.36281564610027,3.9032905882764988,3.341956287649252,9.391924620483437,132.95468838106603,5239.874347443037,16.784210536256683,22.832909680434657,14391.387657307008
0.2862363808507622,107.70440933426407,96.34759276453038,156.33274571248845,62.28601033389934,52.355229949409605,2153.570744557719,97.0952150824008,3.0716731069366388,2.636399758784529,14.146704349383892,66.054801489451,4666.32706589332,35.27004090945981,42.457763811644334,6120.657789544199
0.750466550434858,207.24006378459296,99.6955005394338,179.65393426327628,66.76596622238662,52.154325765143255,2645.1607948650835,154.0514502582139,3.378889657663182,3.4358541466797368,6.425206507668979,159.02463799509707,5351.601659017268,16.331073969867614,20.81953826206739,17936.067946014624
3.0,126.08932831606579,90.75972821927466,161.27107645405394,63.3414271737599,52.87117340642025,2077.320255049136,106.19802872110046,3.0696376967181984,3.222997605163298,9.818506030866994,77.57580206542448,5231.088981014015,26.47879415034793,30.5707168559382,8896.612299106146
2.573783004918873,163.1166443259556,91.10243691244649,175.80773223595904,66.92700639167806,52.4918291409066,2502.528328379146,118.62802555338645,2.8956766358408,3.0191017849539894,7.154525151735997,129.26271039431552,5789.67935103467,20.34606811078828,27.293631147182747,16134.902121668267
1.9595597979638786,104.07514331744018,108.37023005520032,195.8215142215484,68.00359260246276,57.73003705103099,3001.113559608714,150.88975071142934,3.446542883093886,3.6190566934837345,23.454622709230467,92.98813306706965,4448.203232598689,30.764742792249677,35.35755258458433,18174.322687729946
2.0488456437241194,134.01110805772666,97.89192243126367,173.25654455669923,65.9599819819163,51.17425560761605,2901.065459899235,144.96853619417317,3.2962978951819886,3.8627018129250046,8.716373329450377,115.68175852582768,5000.2584147195,23.79878702019206,28.785633947631325,11454.439538133513
1.9086594813576827,97.1708599241403,89.90105738751863,155.85848226340042,61.32638119379288,52.266262646379765,1630.3014103124433,72.82007520491871,2.6500336327634653,3.6593065554757653,7.856281401853691,66.7357039252625,5453.7876703161055,34.087633507046135,40.13245784135541,2086.513645154846
-0.9560697486764872,105.31592171332791,104.61600854155557,186.99128188207132,69.91622556577576,53.848330991611554,3269.252716745921,164.46910891393506,3.48111681740445,3.2037888306680955,15.111453546203457,141.57149350168322,5166.154088286662,24.512114756872883,28.615079043709137,20367.906680379587
-0.45494500377029723,84.21328657940269,102.84950462782348,179.17370994936076,66.18971924136468,56.75017222871971,2683.079768867592,134.71384598567408,3.3500002707473757,3.4909368632994333,9.497191612683444,86.7102410602852,5053.6653386553735,24.96084553065177,28.4917895740084,23951.963661386035
-1.2437242329968505,104.82566546193539,107.66433787429109,193.57847034753124,67.37284282998299,59.05513383123032,2829.050167338505,124.50929663423238,3.6271286612413722,3.96355967678985,10.600189237352806,75.92813603689852,4852.974679460457,22.40599974172692,28.698363143963494,9551.209421804955
2.3890219170376157,162.28890819281895,95.27668617709489,168.8154911711284,65.86113753192146,50.63202705929842,2400.416674431695,113.72806906001313,3.452287236730396,3.3358988443471955,9.7894593247729,119.31716585818388,5122.1317713502685,22.985865839122543,30.618654754299417,12667.289944778955
2.5518476580247746,139.80412730448705,89.02804266192773,154.11629703301466,62.38824764876245,48.21387425857986,2376.033977383038,155.21490493861904,3.30070608762506,3.4882604614113535,6.3034133479072985,116.58399705859291,4978.618971447227,21.85496125958492,28.13356115382201,11346.484900006231
3.0,122.12377690306366,84.6687240259315,141.06083855481418,61.260157657698755,50.44506275973536,1484.1063398988879,54.254774936030614,2.84961504955662,2.9090248561102943,7.241300757752091,47.696233247940384,5849.517013933172,33.98260739389097,41.82301345701272,-2688.2859988293476
0.9253324251001818,104.27938931978198,101.51609100525573,180.73500042530355,67.75377605209972,55.81168975235522,3227.593737765341,188.31005120642078,3.638174458459432,3.644763981255942,12.988438297138776,132.1803207408836,4124.769383645413,22.464280904931805,26.808939873274788,31273.184924345616
0.04216809145923506,149.24908035038382,94.8717756419287,161.0771503922345,62.91977509296922,54.91730044040775,1678.021547837681,36.90656380778833,3.0106397275385195,3.078461029280012,10.552719409914946,26.429935564828554,5538.639134753718,42.19407105308494,47.01328806878401,708.9066530341806
1.8152366506453825,111.01476809098065,87.85916196158355,149.95623162389154,60.75562902022515,53.15615419472182,1410.9887874976864,72.44933513796622,3.3579020357832383,2.6997698117080278,6.590924546167431,63.66812836040012,5193.607261631087,32.67841889592908,38.66831236399487,3567.4624805713484
-0.3562846132006444,71.03212799447357,111.81393406174018,194.9293175059045,70.91527916876453,55.39200216624296,3718.1869193171633,187.60691522243792,4.021517724641582,3.0755017948323706,12.285295722869446,168.18970196410282,5267.42150079798,10.425976140117767,14.403301133972953,25863.59325814237
2.326508773285582,112.6979868739103,100.25697571481696,170.5318910836375,65.90297937241087,54.68302735510905,2625.077517363107,115.44209034199564,3.2634499253007334,3.586601267472917,11.370675856972978,87.48353280414071,5320.041924545315,25.925459709219652,30.659516669533563,10987.940038902347
2.1627254703666736,117.76834301456611,88.15138026633815,152.43722771151525,61.48365830628574,53.08772673836482,2212.994499828383,105.39980168903543,2.9856202057781287,2.5579595880149655,12.918779228338938,64.22930784751372,5092.46620002489,35.32132970173464,38.43843004061063,6768.485418549056
1.4865875905190702,103.62655314745406,95.78714852564661,169.63860138365413,65.61254590237046,49.680279676894465,2387.0118042909485,128.8732780774368,3.3378614945544545,3.3019456206048,8.682336513718345,142.54791046149194,5486.302341893198,21.19996156504696,26.602854182387517,15446.558947594916
3.0,122.35777218260613,92.9041482078377,157.8366541794452,62.55507406710128,51.15709417195145,1636.8756852480078,76.4714713355583,3.031994243457861,2.9772297752151244,7.8775625755238785,54.98902008599196,5196.757922736922,30.093387031388342,34.54148733509684,5221.652981762067
1.638629561826245,219.3315429542214,93.89334453653314,162.63450565642506,65.07217649541315,52.83054831369711,2403.611691091327,98.64229930146084,3.1601776372581214,3.0349899263059146,8.698943935786598,87.61159960759397,5258.061887464663,23.634540346889473,30.368225811295634,10020.22117032765
-0.013257325339403714,100.7631460241199,102.23003377253717,176.72599161008185,68.09103822034587,53.014927025623884,2654.3009083008333,163.4614139505701,3.3083440952387613,2.842855765101779,13.852601253881044,105.48625273242686,4332.4305414263845,29.180042056348615,35.22630357959994,19246.113066857677
2.9289887802786954,145.13254877342203,97.83839648125031,168.67615951305146,64.93074175535364,56.013475844138135,2272.777574825482,100.94231527096143,3.2930964580052215,3.1385216259756623,7.758739576558417,88.79689535063466,4807.35619446535,23.6946477669854,28.555625642911515,12981.645941866138
0.9978941811530744,93.56677750113266,95.30842320481827,163.66432870109765,65.78684048168716,54.084995373055726,2427.2081263846844,140.99519646819286,3.430835212027817,2.975101664060652,7.385332159648222,105.78103512558931,4735.7339768570755,24.24199676388379,29.451901786821896,12036.841376879816
0.8467018129000632,133.05163413809106,93.23059972019132,156.09804214443008,64.41064125293333,51.29835647128777,1991.4934036907498,128.55747620907425,3.2276929309184137,3.2173657001473575,14.613246931763019,70.07457592257012,4701.851434371634,37.970051699530686,41.78189423324734,12225.480944002666
1.7057661815873395,138.66497737160375,99.61583990889285,172.78322420671984,66.96189214069969,52.45020906033775,2345.4222364844627,104.936325611154,3.3751378753214114,2.903050256758438,12.353655441424022,129.0991264872698,5408.251431039276,23.11550435748785,28.44329612240368,19616.851204360097
2.3341833941812826,102.27987930228497,95.3636395948738,162.56499194855354,63.46238066483028,54.7275252349442,1851.2318661006148,57.98577045535217,3.1618092859339804,3.2771404309978855,12.351390409795806,18.818584855677997,5309.6429602191365,33.24093413307665,39.08296693192254,861.7060118581285
1.9811409678538277,141.04934411500201,94.10592936924296,158.31518269525853,64.13335920156676,51.41116884008461,1934.8459429837471,116.17220689878894,3.1505061483390553,2.9486318298682463,12.88788698328159,89.02969970161426,5297.464925373862,32.16057460785033,37.76912536232592,12587.44725845076
1.4755376593597394,127.45805965775261,94.00846606112452,179.89910226504153,66.13941803575004,51.90991046416416,2824.090469440236,126.90024808604915,3.7476547784784415,3.36690204565216,7.14516491028084,133.35447696117257,5926.206888820107,13.79664992283134,20.6812524989761,13195.479056240381
0.7852041307077693,136.38687540823716,97.04743549877855,162.5386968846134,63.28472607640026,54.6373742366726,1731.686667194373,70.65315442111324,2.7273860375588463,3.429981401693435,11.784691035413653,41.63568755051252,5071.779452075213,33.211548100678094,37.64416646385942,1818.7573927051526
-0.6952177108807377,104.47174570124025,101.95321015044418,178.74687974288426,66.13167406518656,55.994018691461115,3024.027507165611,137.2797834073946,3.2332303981076396,3.9399634974218776,9.774517829378526,123.9430734522927,5252.276568898001,23.505523136973476,28.563781602511998,14843.909146265152
2.0754684404328163,98.6601779729975,93.07648440664919,163.60460660962653,63.551539354405776,55.571987939922835,1842.4522533492504,112.27216638447433,2.9770285566885386,3.413773256191045,13.353112264007887,70.86262840525434,4713.125233188841,44.15956694070486,51.02580654201495,5973.712921745982
2.068233128386577,113.44758879164395,96.70577587615566,171.9523875253206,67.17555177223902,54.031432648599974,2354.1893075250614,107.82060656902812,3.27215632183836,3.641621999530661,8.72360546551262,90.47917796958873,5889.408021611995,23.04463809823858,28.767247054570987,7696.532959933862
1.4610187113175606,138.2703022344994,98.90153070013695,173.31192694209014,66.20088020339922,54.623273829429976,2550.5889263906843,117.7456571332567,3.3175317793592045,3.1459873045811793,7.771636142691809,101.0925659059065,5311.40892499624,20.3953859051397,25.13965103956069,10886.891079455829
1.2188396122571605,106.31438503564051,95.13017494452804,172.2069615792574,65.88864652598005,54.53281927289922,2531.8118900682002,144.51967196069097,3.3865570137941425,3.8285988536685824,9.776998946093176,109.10219005240572,4615.978927657928,24.291741697419766,31.140792517841046,10670.660014726362
2.6981557235347893,150.90319158691517,99.18012878172978,174.15071599783732,68.49940004299363,52.3854277929781,2683.3108598095114,161.4609019110259,3.0901934497473236,3.353441793244351,10.110340182866874,127.21150811898465,5606.381847084968,19.449078135094645,23.74817832875465,20938.239773945334
